"EventID","State","YearStart","MonthStart","DayStart","YearEnd","MonthEnd","DayEnd","EventDuration","FloodEvent","FloodCause","FatalityFlag","FatalityAge","FatalityGender"
887076,"KENTUCKY",202006,10,10,202006,10,10,1,0,"",NA,NA,NA
887077,"KENTUCKY",202006,10,10,202006,10,10,1,0,"",NA,NA,NA
887078,"KENTUCKY",202006,10,10,202006,10,10,1,0,"",NA,NA,NA
887079,"KENTUCKY",202006,10,10,202006,10,10,1,0,"",NA,NA,NA
887081,"KENTUCKY",202006,10,10,202006,10,10,1,0,"",NA,NA,NA
885153,"NORTH CAROLINA",202004,12,12,202004,13,13,2,0,"",NA,NA,NA
894066,"MISSOURI",202005,4,4,202005,4,4,1,0,"",NA,NA,NA
894067,"MISSOURI",202005,4,4,202005,4,4,1,0,"",NA,NA,NA
883765,"COLORADO",202004,11,11,202004,13,13,3,0,"",NA,NA,NA
883764,"COLORADO",202004,11,11,202004,13,13,3,0,"",NA,NA,NA
886072,"VIRGINIA",202004,13,13,202004,13,13,1,1,"Heavy Rain",NA,NA,NA
885110,"NORTH CAROLINA",202004,13,13,202004,13,13,1,1,"Heavy Rain",NA,NA,NA
889011,"INDIANA",202004,8,8,202004,8,8,1,0,"",NA,NA,NA
885861,"IOWA",202004,7,7,202004,7,7,1,0,"",NA,NA,NA
885862,"IOWA",202004,7,7,202004,7,7,1,0,"",NA,NA,NA
885863,"IOWA",202004,7,7,202004,7,7,1,0,"",NA,NA,NA
885864,"IOWA",202004,7,7,202004,7,7,1,0,"",NA,NA,NA
885923,"IOWA",202004,16,16,202004,17,17,2,0,"",NA,NA,NA
885924,"IOWA",202004,16,16,202004,17,17,2,0,"",NA,NA,NA
885925,"IOWA",202004,16,16,202004,17,17,2,0,"",NA,NA,NA
885926,"IOWA",202004,16,16,202004,17,17,2,0,"",NA,NA,NA
894915,"MICHIGAN",202006,10,10,202006,10,10,1,0,"",NA,NA,NA
878006,"TEXAS",202004,22,22,202004,22,22,1,0,"",NA,NA,NA
878007,"TEXAS",202004,22,22,202004,22,22,1,0,"",NA,NA,NA
878009,"TEXAS",202004,22,22,202004,22,22,1,0,"",NA,NA,NA
878015,"TEXAS",202004,22,22,202004,22,22,1,0,"",NA,NA,NA
891940,"GEORGIA",202004,8,8,202004,8,8,1,0,"",NA,NA,NA
891941,"GEORGIA",202004,8,8,202004,8,8,1,0,"",NA,NA,NA
891942,"GEORGIA",202004,8,8,202004,8,8,1,0,"",NA,NA,NA
891945,"GEORGIA",202004,9,9,202004,9,9,1,0,"",NA,NA,NA
889274,"GEORGIA",202004,12,12,202004,12,12,1,0,"",NA,NA,NA
889282,"GEORGIA",202004,12,12,202004,12,12,1,0,"",NA,NA,NA
893259,"GEORGIA",202004,12,12,202004,12,12,1,0,"",NA,NA,NA
893263,"GEORGIA",202004,12,12,202004,12,12,1,0,"",NA,NA,NA
893266,"GEORGIA",202004,12,12,202004,13,13,2,0,"",NA,NA,NA
893389,"GEORGIA",202004,13,13,202004,13,13,1,0,"",NA,NA,NA
893391,"GEORGIA",202004,13,13,202004,13,13,1,0,"",NA,NA,NA
893392,"GEORGIA",202004,13,13,202004,13,13,1,0,"",NA,NA,NA
893066,"GEORGIA",202004,13,13,202004,13,13,1,0,"",NA,NA,NA
894068,"MISSOURI",202005,4,4,202005,4,4,1,0,"",NA,NA,NA
894069,"MISSOURI",202005,4,4,202005,4,4,1,0,"",NA,NA,NA
894070,"MISSOURI",202005,4,4,202005,4,4,1,0,"",NA,NA,NA
894959,"MISSOURI",202005,4,4,202005,4,4,1,0,"",NA,NA,NA
894962,"MISSOURI",202005,4,4,202005,4,4,1,0,"",NA,NA,NA
894963,"MISSOURI",202005,4,4,202005,4,4,1,0,"",NA,NA,NA
894968,"MISSOURI",202005,3,3,202005,3,3,1,0,"",NA,NA,NA
894969,"MISSOURI",202005,3,3,202005,3,3,1,0,"",NA,NA,NA
894976,"MISSOURI",202005,3,3,202005,3,3,1,0,"",NA,NA,NA
894977,"MISSOURI",202005,3,3,202005,3,3,1,0,"",NA,NA,NA
894988,"MISSOURI",202005,4,4,202005,4,4,1,0,"",NA,NA,NA
894989,"MISSOURI",202005,4,4,202005,4,4,1,0,"",NA,NA,NA
895004,"MISSOURI",202005,4,4,202005,4,4,1,0,"",NA,NA,NA
895005,"MISSOURI",202005,4,4,202005,4,4,1,0,"",NA,NA,NA
894056,"MISSOURI",202005,24,24,202005,24,24,1,0,"",NA,NA,NA
892695,"MISSOURI",202005,27,27,202005,27,27,1,1,"Heavy Rain",NA,NA,NA
892696,"MISSOURI",202005,27,27,202005,27,27,1,1,"Heavy Rain",NA,NA,NA
892699,"MISSOURI",202005,27,27,202005,27,27,1,0,"",NA,NA,NA
892537,"TEXAS",202005,7,7,202005,7,7,1,0,"",NA,NA,NA
892538,"TEXAS",202005,7,7,202005,7,7,1,0,"",NA,NA,NA
892539,"TEXAS",202005,7,7,202005,7,7,1,0,"",NA,NA,NA
892540,"TEXAS",202005,7,7,202005,7,7,1,0,"",NA,NA,NA
892541,"TEXAS",202005,7,7,202005,7,7,1,0,"",NA,NA,NA
895215,"TEXAS",202005,22,22,202005,22,22,1,0,"",NA,NA,NA
895216,"TEXAS",202005,22,22,202005,22,22,1,0,"",NA,NA,NA
892172,"TEXAS",202005,15,15,202005,15,15,1,0,"",NA,NA,NA
892175,"TEXAS",202005,15,15,202005,15,15,1,0,"",NA,NA,NA
892176,"TEXAS",202005,15,15,202005,15,15,1,0,"",NA,NA,NA
892177,"TEXAS",202005,15,15,202005,15,15,1,0,"",NA,NA,NA
892178,"TEXAS",202005,15,15,202005,15,15,1,0,"",NA,NA,NA
892179,"TEXAS",202005,15,15,202005,15,15,1,0,"",NA,NA,NA
908438,"PENNSYLVANIA",202003,28,28,202003,28,28,1,0,"",NA,NA,NA
908439,"PENNSYLVANIA",202003,28,28,202003,28,28,1,0,"",NA,NA,NA
908441,"PENNSYLVANIA",202003,28,28,202003,28,28,1,0,"",NA,NA,NA
908442,"PENNSYLVANIA",202003,28,28,202003,28,28,1,0,"",NA,NA,NA
909151,"PENNSYLVANIA",202003,28,28,202003,28,28,1,1,"Heavy Rain",NA,NA,NA
890796,"FLORIDA",202004,30,30,202004,30,30,1,0,"",NA,NA,NA
890802,"FLORIDA",202004,30,30,202004,30,30,1,0,"",NA,NA,NA
881397,"IOWA",202003,19,19,202003,19,19,1,0,"",NA,NA,NA
881398,"IOWA",202003,19,19,202003,19,19,1,0,"",NA,NA,NA
891972,"OKLAHOMA",202005,22,22,202005,22,22,1,0,"",NA,NA,NA
891978,"OKLAHOMA",202005,22,22,202005,22,22,1,0,"",NA,NA,NA
891980,"OKLAHOMA",202005,22,22,202005,22,22,1,0,"",NA,NA,NA
886831,"FLORIDA",202005,15,15,202005,15,15,1,0,"",NA,NA,NA
886806,"FLORIDA",202005,16,16,202005,16,16,1,0,"",NA,NA,NA
886876,"FLORIDA",202005,17,17,202005,17,17,1,0,"",NA,NA,NA
886883,"FLORIDA",202005,17,17,202005,17,17,1,0,"",NA,NA,NA
886856,"ATLANTIC SOUTH",202005,17,17,202005,17,17,1,0,"",NA,NA,NA
890884,"ATLANTIC SOUTH",202005,18,18,202005,18,18,1,0,"",NA,NA,NA
890859,"GULF OF MEXICO",202005,18,18,202005,18,18,1,0,"",NA,NA,NA
887879,"SOUTH CAROLINA",202005,5,5,202005,5,5,1,0,"",NA,NA,NA
890980,"IOWA",202005,28,28,202005,28,28,1,0,"",NA,NA,NA
890981,"IOWA",202005,28,28,202005,28,28,1,1,"Heavy Rain",NA,NA,NA
890982,"IOWA",202005,28,28,202005,28,28,1,1,"Heavy Rain",NA,NA,NA
896989,"NEW YORK",202005,7,7,202005,7,7,1,0,"",NA,NA,NA
896991,"NEW YORK",202005,7,7,202005,7,7,1,0,"",NA,NA,NA
896992,"NEW YORK",202005,7,7,202005,7,7,1,0,"",NA,NA,NA
895169,"TEXAS",202005,27,27,202005,27,27,1,0,"",NA,NA,NA
895170,"TEXAS",202005,27,27,202005,27,27,1,0,"",NA,NA,NA
895171,"TEXAS",202005,27,27,202005,27,27,1,0,"",NA,NA,NA
895172,"TEXAS",202005,27,27,202005,27,27,1,0,"",NA,NA,NA
895174,"TEXAS",202005,27,27,202005,27,27,1,0,"",NA,NA,NA
895176,"TEXAS",202005,27,27,202005,27,27,1,0,"",NA,NA,NA
895177,"TEXAS",202005,27,27,202005,27,27,1,0,"",NA,NA,NA
895184,"TEXAS",202005,27,27,202005,27,27,1,0,"",NA,NA,NA
897439,"TEXAS",202005,7,7,202005,7,7,1,0,"",NA,NA,NA
897440,"TEXAS",202005,7,7,202005,7,7,1,0,"",NA,NA,NA
897442,"TEXAS",202005,7,7,202005,7,7,1,0,"",NA,NA,NA
897443,"TEXAS",202005,7,7,202005,7,7,1,0,"",NA,NA,NA
897444,"TEXAS",202005,7,7,202005,7,7,1,0,"",NA,NA,NA
897446,"TEXAS",202005,7,7,202005,7,7,1,0,"",NA,NA,NA
897150,"MICHIGAN",202005,18,18,202005,22,22,5,1,"Heavy Rain",NA,NA,NA
897575,"MAINE",202005,9,9,202005,9,9,1,0,"",NA,NA,NA
897576,"MAINE",202005,9,9,202005,9,9,1,0,"",NA,NA,NA
897578,"MAINE",202005,9,9,202005,9,9,1,0,"",NA,NA,NA
921170,"NEW JERSEY",202008,27,27,202008,27,27,1,0,"",NA,NA,NA
921179,"ATLANTIC NORTH",202008,27,27,202008,27,27,1,0,"",NA,NA,NA
891472,"OKLAHOMA",202005,4,4,202005,4,4,1,0,"",NA,NA,NA
891488,"OKLAHOMA",202005,4,4,202005,4,4,1,0,"",NA,NA,NA
891489,"OKLAHOMA",202005,4,4,202005,4,4,1,0,"",NA,NA,NA
891820,"OKLAHOMA",202005,15,15,202005,15,15,1,1,"Heavy Rain",NA,NA,NA
891825,"OKLAHOMA",202005,15,15,202005,15,15,1,1,"Heavy Rain",NA,NA,NA
891696,"OKLAHOMA",202005,25,25,202005,25,25,1,0,"",NA,NA,NA
891655,"OKLAHOMA",202005,22,22,202005,22,22,1,0,"",NA,NA,NA
897791,"GULF OF MEXICO",202005,8,8,202005,8,8,1,0,"",NA,NA,NA
891501,"ARKANSAS",202005,4,4,202005,4,4,1,0,"",NA,NA,NA
891502,"ARKANSAS",202005,4,4,202005,4,4,1,0,"",NA,NA,NA
891503,"ARKANSAS",202005,4,4,202005,4,4,1,0,"",NA,NA,NA
891504,"ARKANSAS",202005,4,4,202005,4,4,1,0,"",NA,NA,NA
883394,"GULF OF MEXICO",202005,28,28,202005,28,28,1,0,"",NA,NA,NA
883396,"GULF OF MEXICO",202005,28,28,202005,28,28,1,0,"",NA,NA,NA
883400,"GULF OF MEXICO",202005,28,28,202005,28,28,1,0,"",NA,NA,NA
897953,"GULF OF MEXICO",202005,28,28,202005,28,28,1,0,"",NA,NA,NA
897980,"GULF OF MEXICO",202005,25,25,202005,25,25,1,0,"",NA,NA,NA
897833,"GULF OF MEXICO",202005,16,16,202005,16,16,1,0,"",NA,NA,NA
893502,"TEXAS",202005,1,1,202005,18,18,18,0,"",NA,NA,NA
893490,"TEXAS",202005,1,1,202005,4,4,4,0,"",NA,NA,NA
898062,"KENTUCKY",202005,24,24,202005,24,24,1,1,"Heavy Rain",NA,NA,NA
898071,"KENTUCKY",202005,25,25,202005,25,25,1,0,"",NA,NA,NA
898073,"KENTUCKY",202005,25,25,202005,25,25,1,0,"",NA,NA,NA
898108,"CALIFORNIA",202005,18,18,202005,18,18,1,1,"Heavy Rain",NA,NA,NA
898109,"CALIFORNIA",202005,18,18,202005,18,18,1,1,"Heavy Rain",NA,NA,NA
881292,"TEXAS",202005,7,7,202005,7,7,1,0,"",NA,NA,NA
881302,"TEXAS",202005,7,7,202005,7,7,1,0,"",NA,NA,NA
881303,"TEXAS",202005,7,7,202005,7,7,1,0,"",NA,NA,NA
881304,"TEXAS",202005,7,7,202005,7,7,1,0,"",NA,NA,NA
891319,"ILLINOIS",202005,23,23,202005,23,23,1,0,"",NA,NA,NA
891326,"ILLINOIS",202005,25,25,202005,25,25,1,0,"",NA,NA,NA
891331,"ILLINOIS",202005,25,25,202005,25,25,1,0,"",NA,NA,NA
891335,"ILLINOIS",202005,25,25,202005,25,25,1,0,"",NA,NA,NA
891339,"ILLINOIS",202005,25,25,202005,25,25,1,0,"",NA,NA,NA
896082,"ALABAMA",202005,23,23,202005,23,23,1,1,"Heavy Rain",NA,NA,NA
891765,"ALABAMA",202005,24,24,202005,24,24,1,0,"",NA,NA,NA
877800,"CONNECTICUT",202002,6,6,202002,7,7,2,0,"",NA,NA,NA
877076,"MINNESOTA",202003,19,19,202003,20,20,2,0,"",NA,NA,NA
875994,"INDIANA",202004,8,8,202004,8,8,1,0,"",NA,NA,NA
875995,"INDIANA",202004,8,8,202004,8,8,1,0,"",NA,NA,NA
875996,"INDIANA",202004,8,8,202004,8,8,1,0,"",NA,NA,NA
875997,"INDIANA",202004,8,8,202004,8,8,1,0,"",NA,NA,NA
888659,"NEW YORK",202004,13,13,202004,13,13,1,0,"",NA,NA,NA
877262,"TENNESSEE",202004,12,12,202004,12,12,1,0,"",NA,NA,NA
877263,"TENNESSEE",202004,12,12,202004,12,12,1,0,"",NA,NA,NA
879896,"WISCONSIN",202004,29,29,202004,29,29,1,0,"",NA,NA,NA
879897,"WISCONSIN",202004,29,29,202004,29,29,1,0,"",NA,NA,NA
879901,"WISCONSIN",202004,29,29,202004,29,29,1,1,"Heavy Rain",NA,NA,NA
888435,"OKLAHOMA",202004,24,24,202004,24,24,1,0,"",NA,NA,NA
888437,"OKLAHOMA",202004,24,24,202004,24,24,1,0,"",NA,NA,NA
888447,"OKLAHOMA",202004,24,24,202004,24,24,1,0,"",NA,NA,NA
888449,"OKLAHOMA",202004,24,24,202004,24,24,1,0,"",NA,NA,NA
888451,"OKLAHOMA",202004,24,24,202004,24,24,1,0,"",NA,NA,NA
889119,"NORTH CAROLINA",202004,9,9,202004,9,9,1,0,"",1,61,"M"
877037,"COLORADO",202004,15,15,202004,16,16,2,0,"",NA,NA,NA
878610,"MAINE",202004,9,9,202004,10,10,2,0,"",NA,NA,NA
878611,"MAINE",202004,9,9,202004,10,10,2,0,"",NA,NA,NA
887430,"SOUTH CAROLINA",202004,13,13,202004,13,13,1,0,"",NA,NA,NA
887514,"NORTH CAROLINA",202004,13,13,202004,13,13,1,0,"",NA,NA,NA
887640,"SOUTH CAROLINA",202004,13,13,202004,13,13,1,0,"",NA,NA,NA
889118,"SOUTH CAROLINA",202004,25,25,202004,25,25,1,0,"",NA,NA,NA
889630,"CALIFORNIA",202004,10,10,202004,10,10,1,1,"Heavy Rain",NA,NA,NA
889633,"CALIFORNIA",202004,10,10,202004,10,10,1,1,"Heavy Rain",NA,NA,NA
889634,"CALIFORNIA",202004,10,10,202004,10,10,1,1,"Heavy Rain",NA,NA,NA
889331,"SOUTH DAKOTA",202004,6,6,202004,6,6,1,0,"",NA,NA,NA
889332,"SOUTH DAKOTA",202004,6,6,202004,6,6,1,0,"",NA,NA,NA
889333,"SOUTH DAKOTA",202004,6,6,202004,6,6,1,0,"",NA,NA,NA
889729,"ALABAMA",202004,19,19,202004,19,19,1,0,"",NA,NA,NA
881753,"WEST VIRGINIA",202004,8,8,202004,8,8,1,1,"Heavy Rain",NA,NA,NA
880034,"KENTUCKY",202004,8,8,202004,8,8,1,0,"",NA,NA,NA
880036,"KENTUCKY",202004,8,8,202004,8,8,1,0,"",NA,NA,NA
878327,"VIRGINIA",202004,8,8,202004,8,8,1,0,"",NA,NA,NA
878328,"VIRGINIA",202004,8,8,202004,8,8,1,0,"",NA,NA,NA
878325,"VIRGINIA",202004,8,8,202004,8,8,1,0,"",NA,NA,NA
878326,"VIRGINIA",202004,8,8,202004,8,8,1,0,"",NA,NA,NA
876350,"WEST VIRGINIA",202004,8,8,202004,8,8,1,0,"",NA,NA,NA
885497,"VIRGINIA",202004,12,12,202004,13,13,2,0,"",NA,NA,NA
885504,"VIRGINIA",202004,13,13,202004,14,14,2,1,"Heavy Rain",NA,NA,NA
885686,"VIRGINIA",202004,13,13,202004,13,13,1,0,"",NA,NA,NA
885667,"VIRGINIA",202004,13,13,202004,13,13,1,0,"",NA,NA,NA
885657,"VIRGINIA",202004,13,13,202004,13,13,1,0,"",NA,NA,NA
880893,"TEXAS",202004,12,12,202004,12,12,1,0,"",NA,NA,NA
880894,"TEXAS",202004,12,12,202004,12,12,1,0,"",NA,NA,NA
880895,"TEXAS",202004,12,12,202004,12,12,1,0,"",NA,NA,NA
894579,"ATLANTIC SOUTH",202006,27,27,202006,27,27,1,0,"",NA,NA,NA
894580,"ATLANTIC SOUTH",202006,27,27,202006,27,27,1,0,"",NA,NA,NA
894581,"ATLANTIC SOUTH",202006,27,27,202006,27,27,1,0,"",NA,NA,NA
894582,"ATLANTIC SOUTH",202006,27,27,202006,27,27,1,0,"",NA,NA,NA
894583,"ATLANTIC SOUTH",202006,27,27,202006,27,27,1,0,"",NA,NA,NA
894584,"ATLANTIC SOUTH",202006,27,27,202006,27,27,1,0,"",NA,NA,NA
894631,"FLORIDA",202006,30,30,202006,30,30,1,0,"",NA,NA,NA
888900,"OHIO",202006,21,21,202006,21,21,1,0,"",NA,NA,NA
888902,"OHIO",202006,21,21,202006,21,21,1,0,"",NA,NA,NA
888903,"OHIO",202006,21,21,202006,21,21,1,0,"",NA,NA,NA
888904,"OHIO",202006,21,21,202006,21,21,1,0,"",NA,NA,NA
888905,"OHIO",202006,21,21,202006,21,21,1,0,"",NA,NA,NA
888906,"OHIO",202006,21,21,202006,21,21,1,0,"",NA,NA,NA
888908,"OHIO",202006,21,21,202006,21,21,1,0,"",NA,NA,NA
888910,"OHIO",202006,21,21,202006,21,21,1,0,"",NA,NA,NA
888911,"OHIO",202006,18,18,202006,18,18,1,0,"",NA,NA,NA
891320,"OHIO",202006,10,10,202006,10,10,1,0,"",NA,NA,NA
893182,"MISSOURI",202005,3,3,202005,3,3,1,0,"",NA,NA,NA
893221,"MISSOURI",202005,3,3,202005,3,3,1,0,"",NA,NA,NA
885156,"NORTH CAROLINA",202004,12,12,202004,13,13,2,0,"",NA,NA,NA
897825,"MASSACHUSETTS",202006,28,28,202006,28,28,1,1,"Heavy Rain",NA,NA,NA
897826,"MASSACHUSETTS",202006,28,28,202006,28,28,1,1,"Heavy Rain",NA,NA,NA
899290,"MASSACHUSETTS",202006,28,28,202006,28,28,1,1,"Heavy Rain",NA,NA,NA
885539,"VIRGINIA",202004,13,13,202004,13,13,1,1,"Heavy Rain",NA,NA,NA
899292,"MASSACHUSETTS",202006,28,28,202006,28,28,1,1,"Heavy Rain",NA,NA,NA
889012,"INDIANA",202004,8,8,202004,8,8,1,0,"",NA,NA,NA
889020,"KENTUCKY",202004,8,8,202004,8,8,1,0,"",NA,NA,NA
890656,"IDAHO",202004,30,30,202004,30,30,1,0,"",NA,NA,NA
890030,"VIRGINIA",202004,13,13,202004,13,13,1,1,"Heavy Rain",NA,NA,NA
887419,"OKLAHOMA",202004,22,22,202004,22,22,1,0,"",NA,NA,NA
885865,"IOWA",202004,7,7,202004,7,7,1,0,"",NA,NA,NA
885866,"IOWA",202004,7,7,202004,7,7,1,0,"",NA,NA,NA
885867,"IOWA",202004,7,7,202004,7,7,1,0,"",NA,NA,NA
885868,"IOWA",202004,7,7,202004,7,7,1,0,"",NA,NA,NA
885927,"IOWA",202004,16,16,202004,17,17,2,0,"",NA,NA,NA
885928,"IOWA",202004,16,16,202004,17,17,2,0,"",NA,NA,NA
885929,"IOWA",202004,16,16,202004,17,17,2,0,"",NA,NA,NA
885819,"WEST VIRGINIA",202005,25,25,202005,25,25,1,0,"",NA,NA,NA
878017,"TEXAS",202004,22,22,202004,22,22,1,0,"",NA,NA,NA
878022,"TEXAS",202004,22,22,202004,22,22,1,0,"",NA,NA,NA
878024,"TEXAS",202004,22,22,202004,22,22,1,0,"",NA,NA,NA
878027,"TEXAS",202004,22,22,202004,22,22,1,0,"",NA,NA,NA
881971,"KENTUCKY",202004,13,13,202004,13,13,1,0,"",NA,NA,NA
891947,"GEORGIA",202004,9,9,202004,9,9,1,0,"",NA,NA,NA
891948,"GEORGIA",202004,9,9,202004,9,9,1,0,"",NA,NA,NA
891949,"GEORGIA",202004,9,9,202004,9,9,1,0,"",NA,NA,NA
891951,"GEORGIA",202004,9,9,202004,9,9,1,0,"",NA,NA,NA
889284,"GEORGIA",202004,12,12,202004,12,12,1,0,"",NA,NA,NA
893269,"GEORGIA",202004,13,13,202004,13,13,1,0,"",NA,NA,NA
893272,"GEORGIA",202004,13,13,202004,13,13,1,0,"",NA,NA,NA
893285,"GEORGIA",202004,13,13,202004,13,13,1,0,"",NA,NA,NA
893395,"GEORGIA",202004,13,13,202004,13,13,1,0,"",NA,NA,NA
893396,"GEORGIA",202004,13,13,202004,13,13,1,0,"",NA,NA,NA
893397,"GEORGIA",202004,13,13,202004,13,13,1,0,"",NA,NA,NA
893086,"GEORGIA",202004,13,13,202004,13,13,1,0,"",NA,NA,NA
894960,"MISSOURI",202005,3,3,202005,3,3,1,0,"",NA,NA,NA
894961,"MISSOURI",202005,3,3,202005,3,3,1,0,"",NA,NA,NA
894964,"MISSOURI",202005,3,3,202005,3,3,1,0,"",NA,NA,NA
894965,"MISSOURI",202005,3,3,202005,3,3,1,0,"",NA,NA,NA
894970,"MISSOURI",202005,3,3,202005,3,3,1,0,"",NA,NA,NA
894971,"MISSOURI",202005,3,3,202005,3,3,1,0,"",NA,NA,NA
894978,"MISSOURI",202005,3,3,202005,3,3,1,0,"",NA,NA,NA
894979,"MISSOURI",202005,4,4,202005,4,4,1,0,"",NA,NA,NA
894990,"MISSOURI",202005,4,4,202005,4,4,1,0,"",NA,NA,NA
894991,"MISSOURI",202005,4,4,202005,4,4,1,0,"",NA,NA,NA
892864,"MISSOURI",202005,12,12,202005,12,12,1,0,"",NA,NA,NA
892903,"MISSOURI",202005,14,14,202005,15,15,2,1,"Heavy Rain",NA,NA,NA
892919,"MISSOURI",202005,16,16,202005,16,16,1,1,"Heavy Rain",NA,NA,NA
892736,"MISSOURI",202005,17,17,202005,17,17,1,1,"Heavy Rain",NA,NA,NA
892700,"MISSOURI",202005,25,25,202005,25,25,1,0,"",NA,NA,NA
892702,"MISSOURI",202005,25,25,202005,25,25,1,0,"",NA,NA,NA
892703,"MISSOURI",202005,25,25,202005,25,25,1,0,"",NA,NA,NA
892704,"MISSOURI",202005,25,25,202005,25,25,1,0,"",NA,NA,NA
892542,"TEXAS",202005,7,7,202005,7,7,1,0,"",NA,NA,NA
892543,"TEXAS",202005,7,7,202005,7,7,1,0,"",NA,NA,NA
892544,"TEXAS",202005,7,7,202005,7,7,1,0,"",NA,NA,NA
892545,"TEXAS",202005,7,7,202005,7,7,1,0,"",NA,NA,NA
892546,"TEXAS",202005,7,7,202005,7,7,1,0,"",NA,NA,NA
895218,"TEXAS",202005,22,22,202005,22,22,1,0,"",NA,NA,NA
895443,"TEXAS",202005,22,22,202005,22,22,1,0,"",NA,NA,NA
895447,"TEXAS",202005,22,22,202005,22,22,1,0,"",NA,NA,NA
894917,"MICHIGAN",202006,10,10,202006,10,10,1,0,"",NA,NA,NA
894918,"MICHIGAN",202006,10,10,202006,10,10,1,0,"",NA,NA,NA
894921,"MICHIGAN",202006,10,10,202006,10,10,1,0,"",NA,NA,NA
900674,"MICHIGAN",202006,3,3,202006,3,3,1,0,"",NA,NA,NA
900680,"MICHIGAN",202006,10,10,202006,10,10,1,0,"",NA,NA,NA
900682,"MICHIGAN",202006,10,10,202006,10,10,1,0,"",NA,NA,NA
892180,"TEXAS",202005,15,15,202005,15,15,1,0,"",NA,NA,NA
891952,"OKLAHOMA",202005,22,22,202005,22,22,1,0,"",NA,NA,NA
891956,"OKLAHOMA",202005,22,22,202005,22,22,1,0,"",NA,NA,NA
891979,"OKLAHOMA",202005,22,22,202005,22,22,1,0,"",NA,NA,NA
891983,"OKLAHOMA",202005,22,22,202005,22,22,1,0,"",NA,NA,NA
896779,"NEW HAMPSHIRE",202005,15,15,202005,15,15,1,0,"",NA,NA,NA
896781,"NEW HAMPSHIRE",202005,15,15,202005,15,15,1,0,"",NA,NA,NA
886830,"FLORIDA",202005,16,16,202005,16,16,1,0,"",NA,NA,NA
886804,"ATLANTIC SOUTH",202005,16,16,202005,16,16,1,0,"",NA,NA,NA
886805,"ATLANTIC SOUTH",202005,16,16,202005,16,16,1,0,"",NA,NA,NA
886859,"ATLANTIC SOUTH",202005,17,17,202005,17,17,1,0,"",NA,NA,NA
886862,"ATLANTIC SOUTH",202005,17,17,202005,17,17,1,0,"",NA,NA,NA
890863,"FLORIDA",202005,18,18,202005,18,18,1,0,"",NA,NA,NA
890860,"GULF OF MEXICO",202005,18,18,202005,18,18,1,0,"",NA,NA,NA
890861,"GULF OF MEXICO",202005,18,18,202005,18,18,1,0,"",NA,NA,NA
892248,"FLORIDA",202005,26,26,202005,28,28,3,1,"Heavy Rain",NA,NA,NA
897285,"NEW YORK",202005,11,11,202005,11,11,1,0,"",NA,NA,NA
897286,"NEW YORK",202005,11,11,202005,11,11,1,0,"",NA,NA,NA
897287,"NEW YORK",202005,11,11,202005,11,11,1,0,"",NA,NA,NA
897292,"PENNSYLVANIA",202005,11,11,202005,11,11,1,0,"",NA,NA,NA
896683,"NEW YORK",202005,15,15,202005,15,15,1,0,"",NA,NA,NA
896684,"NEW YORK",202005,15,15,202005,15,15,1,0,"",NA,NA,NA
896685,"NEW YORK",202005,15,15,202005,15,15,1,0,"",NA,NA,NA
896686,"NEW YORK",202005,15,15,202005,15,15,1,0,"",NA,NA,NA
895186,"TEXAS",202005,27,27,202005,27,27,1,0,"",NA,NA,NA
895187,"TEXAS",202005,27,27,202005,27,27,1,0,"",NA,NA,NA
895190,"TEXAS",202005,27,27,202005,27,27,1,0,"",NA,NA,NA
895191,"TEXAS",202005,27,27,202005,27,27,1,0,"",NA,NA,NA
895195,"TEXAS",202005,27,27,202005,27,27,1,0,"",NA,NA,NA
895196,"TEXAS",202005,27,27,202005,27,27,1,0,"",NA,NA,NA
895203,"TEXAS",202005,28,28,202005,28,28,1,0,"",NA,NA,NA
895205,"TEXAS",202005,27,27,202005,27,27,1,0,"",NA,NA,NA
897167,"MICHIGAN",202005,18,18,202005,20,20,3,1,"Heavy Rain",NA,NA,NA
897168,"MICHIGAN",202005,18,18,202005,20,20,3,1,"Heavy Rain",NA,NA,NA
897579,"MAINE",202005,9,9,202005,9,9,1,0,"",NA,NA,NA
897581,"MAINE",202005,9,9,202005,9,9,1,0,"",NA,NA,NA
897584,"MAINE",202005,9,9,202005,9,9,1,0,"",NA,NA,NA
875528,"SOUTH DAKOTA",202003,29,29,202003,31,31,3,1,"Heavy Rain",NA,NA,NA
890722,"TEXAS",202006,22,22,202006,22,22,1,0,"",NA,NA,NA
901933,"INDIANA",202006,10,10,202006,10,10,1,0,"",NA,NA,NA
901931,"INDIANA",202006,10,10,202006,10,10,1,0,"",NA,NA,NA
891490,"OKLAHOMA",202005,4,4,202005,4,4,1,0,"",NA,NA,NA
891491,"OKLAHOMA",202005,4,4,202005,4,4,1,0,"",NA,NA,NA
891492,"OKLAHOMA",202005,4,4,202005,4,4,1,0,"",NA,NA,NA
891826,"OKLAHOMA",202005,15,15,202005,15,15,1,1,"Heavy Rain",NA,NA,NA
891829,"OKLAHOMA",202005,15,15,202005,15,15,1,1,"Heavy Rain",NA,NA,NA
897792,"GULF OF MEXICO",202005,8,8,202005,8,8,1,0,"",NA,NA,NA
897796,"GULF OF MEXICO",202005,8,8,202005,8,8,1,0,"",NA,NA,NA
897797,"GULF OF MEXICO",202005,8,8,202005,8,8,1,0,"",NA,NA,NA
